id,Hardness
6901,251.10158
6902,65.298256
6903,230.76459
6904,148.57927
6905,272.35046
6906,116.94427
6907,158.80229
6908,43.079384
6909,183.1298
6910,150.63272
6911,172.50252
6912,265.66235
6913,48.80169
6914,190.14749
6915,108.18082
6916,156.40715
6917,146.93028
6918,126.82418
6919,645.1888
6920,88.03579
6921,233.08841
6922,245.60753
6923,278.07956
6924,224.7501
6925,235.74281
6926,381.2743
6927,233.15883
6928,152.74014
6929,51.722363
6930,366.3031
6931,246.73636
6932,370.17117
6933,180.12958
6934,149.47449
6935,146.73479
6936,141.27783
6937,355.81525
6938,245.58424
6939,79.773895
6940,80.944336
6941,59.596733
6942,257.96005
6943,431.95996
6944,160.27402
6945,166.1159
6946,89.52073
6947,223.9243
6948,313.0177
6949,173.7839
6950,300.73642
6951,95.19613
6952,117.06896
6953,80.82269
6954,365.6765
6955,114.466484
6956,43.46973
6957,115.41625
6958,127.03284
6959,86.38559
6960,74.6664
6961,130.1969
6962,385.14832
6963,147.31026
6964,646.982
6965,641.4847
6966,136.16988
6967,200.67287
6968,132.41116
6969,176.78957
6970,135.35225
6971,392.43597
6972,40.445232
6973,61.908627
6974,913.3227
6975,111.27432
6976,83.03732
6977,262.7146
6978,221.88838
6979,132.47916
6980,103.051056
6981,155.41362
6982,149.84917
6983,127.09007
6984,67.67296
6985,145.75325
6986,567.3758
6987,194.26706
6988,299.00345
6989,288.5195
6990,234.5976
6991,322.3801
6992,149.67891
6993,196.91263
6994,298.53302
6995,101.95845
6996,235.00557
6997,108.047005
6998,156.02888
6999,1054.1196
7000,82.49402
7001,60.454643
7002,108.58966
7003,187.80252
7004,152.94305
7005,436.6972
7006,145.03737
7007,120.48804
7008,320.51334
7009,161.52664
7010,449.02606
7011,288.84393
7012,292.03165
7013,101.25596
7014,107.93208
7015,320.92557
7016,110.939156
7017,93.69344
7018,231.45134
7019,126.94803
7020,244.10994
7021,96.18787
7022,39.390163
7023,90.68366
7024,385.8981
7025,91.258125
7026,470.12625
7027,732.9103
7028,114.007805
7029,103.988144
7030,111.273506
7031,427.82077
7032,609.2139
7033,182.83759
7034,84.088905
7035,386.33655
7036,156.9011
7037,55.430294
7038,205.18585
7039,154.59169
7040,214.06468
7041,124.525055
7042,57.203495
7043,110.49766
7044,166.14275
7045,53.05828
7046,562.7313
7047,131.503
7048,356.59497
7049,354.0418
7050,49.959866
7051,140.03345
7052,64.260414
7053,855.7887
7054,382.0283
7055,191.33
7056,364.8851
7057,160.57202
7058,164.66371
7059,138.57506
7060,237.74976
7061,73.428474
7062,188.51875
7063,160.1095
7064,266.75638
7065,505.763
7066,259.0968
7067,251.22203
7068,284.72598
7069,441.33875
7070,261.92743
7071,285.8521
7072,172.58798
7073,188.34996
7074,87.15467
7075,49.947105
7076,44.43565
7077,315.96954
7078,527.6672
7079,186.1868
7080,250.61172
7081,316.676
7082,495.27548
7083,41.978756
7084,323.5266
7085,521.5999
7086,116.2539
7087,204.06964
7088,71.1254
7089,201.73488
7090,198.4339
7091,311.73563
7092,320.7553
7093,279.58115
7094,137.85048
7095,207.26016
7096,101.27527
7097,124.55124
7098,739.66486
7099,132.38376
7100,122.131996
7101,334.9441
7102,427.0104
7103,210.99284
7104,175.92322
7105,110.915276
7106,394.01556
7107,274.3928
7108,362.46576
7109,366.1847
7110,100.367714
7111,335.01004
7112,313.23355
7113,79.09843
7114,438.98944
7115,264.61337
7116,79.65839
7117,176.04558
7118,190.4154
7119,480.16174
7120,129.94775
7121,365.17294
7122,337.40497
7123,488.44373
7124,84.60426
7125,985.10876
7126,245.75764
7127,257.38312
7128,117.34687
7129,113.928276
7130,178.33061
7131,64.83465
7132,230.28499
7133,254.37956
7134,371.00085
7135,468.2243
7136,203.97435
7137,162.64346
7138,55.644314
7139,268.6228
7140,245.44421
7141,237.66678
7142,130.00105
7143,355.55103
7144,268.72583
7145,96.67558
7146,64.42407
7147,30.909365
7148,58.522167
7149,86.539894
7150,189.65787
7151,295.24728
7152,51.515724
7153,304.05713
7154,315.05203
7155,358.7403
7156,122.05399
7157,191.01273
7158,142.1998
7159,301.8371
7160,308.5735
7161,302.34744
7162,41.509502
7163,200.55852
7164,519.195
7165,136.48929
7166,189.21013
7167,169.28175
7168,99.72786
7169,85.20749
7170,130.35243
7171,247.02109
7172,510.64545
7173,285.21146
7174,222.8352
7175,275.24905
7176,133.86119
7177,174.16364
7178,88.60363
7179,329.77164
7180,199.16862
7181,72.23693
7182,123.48695
7183,103.798645
7184,34.24191
7185,210.93146
7186,393.1871
7187,267.81262
7188,117.900276
7189,61.96288
7190,53.872166
7191,693.42975
7192,249.28415
7193,70.14503
7194,183.43024
7195,291.81433
7196,226.177
7197,94.62281
7198,253.4749
7199,138.13185
7200,122.297966
7201,101.567505
7202,213.88248
7203,264.73337
7204,703.18555
7205,200.90637
7206,243.96799
7207,170.71341
7208,57.552536
7209,180.16353
7210,86.383575
7211,80.832565
7212,76.64431
7213,199.89055
7214,220.80621
7215,128.79884
7216,343.96558
7217,109.38448
7218,127.920074
7219,254.98041
7220,254.09537
7221,288.02036
7222,245.5579
7223,113.15171
7224,91.492775
7225,332.90372
7226,204.7372
7227,183.79942
7228,488.83762
7229,118.006195
7230,180.98349
7231,140.58295
7232,316.03244
7233,149.62968
7234,184.76308
7235,190.50203
7236,123.39348
7237,102.41386
7238,310.91742
7239,101.1453
7240,201.92752
7241,119.110374
7242,279.21188
7243,228.88443
7244,288.0052
7245,109.634254
7246,411.9178
7247,33.935265
7248,311.8501
7249,181.6715
7250,67.473495
7251,336.67096
7252,120.27944
7253,273.6276
7254,79.58608
7255,265.03796
7256,313.48978
7257,256.81232
7258,134.33017
7259,93.5647
7260,139.9737
7261,540.8466
7262,114.692
7263,34.020798
7264,212.32133
7265,276.0288
7266,209.07664
7267,158.59825
7268,136.04805
7269,111.328064
7270,99.417625
7271,309.6525
7272,519.6182
7273,99.536865
7274,107.87908
7275,85.07354
7276,259.59897
7277,295.9178
7278,299.45032
7279,153.12424
7280,342.19775
7281,498.9248
7282,101.19666
7283,539.8984
7284,670.2594
7285,269.01492
7286,116.846954
7287,159.63318
7288,93.4583
7289,183.50714
7290,311.67627
7291,161.18852
7292,348.14783
7293,437.25598
7294,107.40158
7295,248.60533
7296,308.58615
7297,229.77788
7298,69.62864
7299,125.69421
7300,147.85977
7301,160.07442
7302,73.05956
7303,316.61957
7304,158.17543
7305,65.85758
7306,260.60892
7307,284.55054
7308,342.716
7309,178.0081
7310,137.26215
7311,86.287796
7312,162.10577
7313,70.77525
7314,190.47328
7315,351.66666
7316,177.40826
7317,225.02647
7318,133.62292
7319,282.28888
7320,82.51159
7321,90.268814
7322,115.64072
7323,71.200096
7324,61.54744
7325,202.36803
7326,395.80923
7327,111.964035
7328,154.08052
7329,292.721
7330,240.19977
7331,314.9474
7332,232.17712
7333,314.19254
7334,109.93638
7335,76.02731
7336,131.85268
7337,149.35626
7338,823.0637
7339,139.64284
7340,240.46915
7341,169.82173
7342,498.44232
7343,159.70047
7344,343.70837
7345,385.99448
7346,568.4636
7347,376.6248
7348,102.555695
7349,52.302753
7350,64.87154
7351,334.58646
7352,518.4676
7353,200.01834
7354,126.573685
7355,294.78207
7356,148.65083
7357,66.67942
7358,130.61678
7359,332.5477
7360,132.24417
7361,339.1499
7362,76.13186
7363,391.87332
7364,256.9095
7365,180.26639
7366,105.71508
7367,66.1989
7368,390.07733
7369,278.0998
7370,357.89392
7371,118.47136
7372,125.45471
7373,102.379395
7374,654.9693
7375,256.42194
7376,57.784706
7377,104.05603
7378,60.751602
7379,144.48535
7380,54.33636
7381,50.168682
7382,172.11278
7383,247.3513
7384,245.9314
7385,370.72397
7386,340.74854
7387,84.380325
7388,160.04529
7389,296.5254
7390,106.85148
7391,181.51324
7392,610.70215
7393,161.08818
7394,211.35106
7395,536.4662
7396,208.52682
7397,166.45389
7398,247.54047
7399,113.980675
7400,78.17045
7401,360.62732
7402,112.068886
7403,96.15178
7404,159.2766
7405,330.9614
7406,87.88854
7407,131.53276
7408,287.21136
7409,468.57327
7410,660.9656
7411,293.66425
7412,29.546972
7413,101.37217
7414,309.17853
7415,281.22665
7416,434.01913
7417,169.82343
7418,219.83455
7419,546.64795
7420,472.66943
7421,649.4268
7422,218.07277
7423,181.59712
7424,52.07285
7425,77.00891
7426,220.02429
7427,76.189186
7428,520.16833
7429,148.72198
7430,183.86925
7431,91.650635
7432,112.6164
7433,216.7729
7434,452.92236
7435,169.70366
7436,324.35272
7437,56.552456
7438,489.55597
7439,117.182175
7440,339.52435
7441,92.884674
7442,87.292046
7443,51.234417
7444,64.650215
7445,255.58214
7446,350.4123
7447,601.60065
7448,76.90963
7449,492.78616
7450,324.2329
7451,228.74303
7452,90.93877
7453,85.77917
7454,406.64273
7455,182.95287
7456,88.56312
7457,96.04494
7458,36.249866
7459,31.225376
7460,94.17602
7461,503.23508
7462,133.23482
7463,303.57065
7464,107.83591
7465,69.23705
7466,367.89456
7467,65.15557
7468,122.94569
7469,295.035
7470,161.17703
7471,93.219345
7472,180.19669
7473,305.5346
7474,314.6559
7475,443.77383
7476,229.5932
7477,350.51788
7478,415.35217
7479,415.8085
7480,281.3967
7481,157.12653
7482,245.6278
7483,112.3142
7484,247.20909
7485,181.76949
7486,123.80003
7487,239.5092
7488,197.40732
7489,49.19947
7490,231.41824
7491,245.14633
7492,215.38582
7493,259.91718
7494,57.621693
7495,298.75113
7496,187.24454
7497,191.24388
7498,704.6015
7499,163.38115
7500,257.70175
7501,36.065086
7502,90.49383
7503,63.886276
7504,78.23166
7505,61.490723
7506,87.43252
7507,121.586235
7508,66.595146
7509,65.36502
7510,442.49188
7511,241.46779
7512,192.74872
7513,394.4349
7514,170.2037
7515,124.75846
7516,250.89822
7517,115.55571
7518,134.52336
7519,339.01935
7520,137.41533
7521,238.35889
7522,225.92453
7523,60.564663
7524,106.23049
7525,313.2239
7526,195.56738
7527,351.61383
7528,121.46607
7529,247.67111
7530,269.76175
7531,47.90981
7532,65.1328
7533,52.21258
7534,182.62444
7535,196.89977
7536,41.781303
7537,303.63345
7538,446.52573
7539,399.39844
7540,124.50593
7541,404.20627
7542,739.1764
7543,382.0937
7544,114.513214
7545,224.31544
7546,173.93275
7547,306.8619
7548,88.161545
7549,137.8626
7550,156.93266
7551,355.48553
7552,53.932068
7553,407.99652
7554,162.96028
7555,173.91577
7556,203.48929
7557,318.06622
7558,101.926735
7559,66.721825
7560,329.9432
7561,142.05396
7562,539.8305
7563,250.3388
7564,87.949745
7565,121.05054
7566,273.56055
7567,172.9785
7568,68.386086
7569,318.21042
7570,504.18536
7571,438.52255
7572,328.55243
7573,129.51146
7574,207.67848
7575,113.93271
7576,163.84906
7577,151.23468
7578,300.76785
7579,232.57039
7580,295.9554
7581,421.673
7582,429.1563
7583,216.91942
7584,153.89688
7585,281.20737
7586,199.6544
7587,146.61484
7588,344.3597
7589,344.36307
7590,111.9435
7591,353.95633
7592,707.4117
7593,162.55661
7594,710.76135
7595,720.9026
7596,120.206276
7597,201.1049
7598,200.5283
7599,129.16678
7600,197.60648
7601,650.33405
7602,271.03293
7603,188.50197
7604,101.965065
7605,497.69193
7606,368.32758
7607,185.423
7608,450.06372
7609,204.855
7610,58.65054
7611,286.22073
7612,333.42612
7613,147.28125
7614,177.44496
7615,480.6954
7616,142.08708
7617,279.14758
7618,220.9176
7619,453.6969
7620,126.98211
7621,429.94
7622,128.74489
7623,848.12366
7624,630.57275
7625,188.91063
7626,288.70447
7627,339.55176
7628,169.3695
7629,225.34856
7630,248.87144
7631,154.39085
7632,95.838165
7633,270.64188
7634,183.09882
7635,88.099434
7636,124.65789
7637,145.26418
7638,133.51903
7639,182.89636
7640,174.76712
7641,342.6611
7642,370.89987
7643,269.3564
7644,396.1098
7645,219.4486
7646,175.23245
7647,134.07584
7648,193.34433
7649,171.19804
7650,70.88238
7651,262.6922
7652,170.2591
7653,184.97957
7654,72.096275
7655,172.6068
7656,294.67856
7657,170.1103
7658,381.47012
7659,570.5101
7660,388.13687
7661,250.06555
7662,391.9446
7663,122.75716
7664,228.51268
7665,164.78947
7666,210.27983
7667,250.11235
7668,169.11339
7669,224.91226
7670,34.83327
7671,97.56256
7672,64.17937
7673,430.20538
7674,472.48047
7675,116.48972
7676,200.76901
7677,136.85158
7678,249.9965
7679,235.87848
7680,186.40015
7681,263.45847
7682,572.0741
7683,280.22916
7684,181.24228
7685,257.32443
7686,170.16075
7687,90.52618
7688,124.50977
7689,62.84177
7690,90.75273
7691,160.63893
7692,98.93547
7693,338.96243
7694,397.24564
7695,194.9108
7696,171.85565
7697,216.49866
7698,143.74887
7699,219.8425
7700,284.57538
7701,191.01482
7702,168.55421
7703,46.940235
7704,57.82596
7705,208.53407
7706,292.99792
7707,171.84232
7708,406.57373
7709,133.67708
7710,1023.2151
7711,127.7021
7712,87.51383
7713,177.37306
7714,140.88785
7715,168.51259
7716,89.56923
7717,823.00165
7718,153.46329
7719,220.44897
7720,262.44778
7721,158.18326
7722,157.10059
7723,294.7152
7724,249.20824
7725,393.7383
7726,73.05956
7727,459.73965
7728,648.8539
7729,114.44835
7730,276.7086
7731,162.95705
7732,173.8195
7733,224.31294
7734,238.99428
7735,497.1634
7736,397.35092
7737,145.59842
7738,177.84604
7739,88.85562
7740,214.04984
7741,493.4898
7742,172.71437
7743,87.51443
7744,823.7001
7745,47.925865
7746,114.03229
7747,378.2576
7748,61.62179
7749,178.10577
7750,461.06482
7751,242.89134
7752,71.340004
7753,211.49664
7754,534.61835
7755,173.27834
7756,475.68472
7757,109.47844
7758,151.45477
7759,303.03683
7760,375.5243
7761,199.80646
7762,212.9037
7763,275.24258
7764,99.797264
7765,206.99898
7766,85.50629
7767,268.7206
7768,102.5555
7769,206.42471
7770,37.955032
7771,55.577827
7772,52.232784
7773,288.37802
7774,116.91622
7775,165.25299
7776,265.5466
7777,94.61722
7778,304.84085
7779,195.3403
7780,334.9029
7781,53.662415
7782,319.55954
7783,102.79199
7784,177.29187
7785,38.369816
7786,206.06622
7787,88.40039
7788,37.368755
7789,297.7495
7790,252.41122
7791,50.192368
7792,191.51886
7793,124.46914
7794,281.82822
7795,196.37762
7796,182.0831
7797,141.7322
7798,53.845695
7799,168.66116
7800,64.840485
7801,174.40892
7802,287.76132
7803,71.1061
7804,65.991905
7805,330.12418
7806,266.3707
7807,106.46842
7808,146.8107
7809,264.8586
7810,253.33704
7811,133.34833
7812,100.09931
7813,313.28162
7814,168.67776
7815,72.51223
7816,174.90506
7817,163.5001
7818,655.41064
7819,139.57242
7820,77.71706
7821,278.29114
7822,95.87288
7823,294.8866
7824,291.56256
7825,295.30472
7826,79.17331
7827,301.64807
7828,166.67082
7829,80.69805
7830,248.46802
7831,304.82492
7832,104.05899
7833,42.803432
7834,390.95898
7835,184.51884
7836,98.0458
7837,48.81239
7838,112.37188
7839,202.12329
7840,89.38981
7841,398.30978
7842,148.62498
7843,123.43945
7844,72.03526
7845,397.93362
7846,266.7317
7847,175.08505
7848,512.5384
7849,60.776287
7850,350.39996
7851,169.46509
7852,49.827126
7853,472.63806
7854,301.811
7855,245.15225
7856,182.46498
7857,644.15607
7858,231.35168
7859,344.10233
7860,156.5872
7861,76.92877
7862,99.33068
7863,151.68063
7864,260.91992
7865,195.23001
7866,45.784985
7867,317.5519
7868,803.81726
7869,551.08435
7870,69.210144
7871,163.1038
7872,331.21674
7873,209.17947
7874,95.07051
7875,142.43175
7876,62.042072
7877,684.37354
7878,343.01862
7879,146.5266
7880,196.54471
7881,49.853622
7882,219.82487
7883,443.95404
7884,58.65464
7885,165.95248
7886,357.16125
7887,122.1499
7888,531.3138
7889,148.88571
7890,42.568344
7891,567.4531
7892,416.09943
7893,122.91686
7894,97.91227
7895,268.14572
7896,149.32639
7897,431.9615
7898,118.632065
7899,86.49709
7900,298.07812
7901,151.598
7902,451.1056
7903,46.610924
7904,196.93886
7905,128.19624
7906,275.63412
7907,150.94751
7908,251.47859
7909,286.68768
7910,478.0734
7911,178.53407
7912,248.76834
7913,126.55846
7914,101.20972
7915,175.60373
7916,72.537994
7917,224.88326
7918,172.2455
7919,113.982605
7920,313.76303
7921,329.19525
7922,84.18393
7923,438.3411
7924,59.939777
7925,118.46417
7926,128.75674
7927,196.04463
7928,246.84053
7929,152.63138
7930,178.77557
7931,239.45705
7932,340.75937
7933,261.40152
7934,296.82324
7935,146.57141
7936,373.03793
7937,248.65375
7938,135.51653
7939,235.92575
7940,137.62706
7941,383.11066
7942,222.04701
7943,109.72608
7944,103.35245
7945,389.38474
7946,65.680885
7947,96.32825
7948,147.60533
7949,289.0412
7950,253.424
7951,136.46133
7952,76.67503
7953,592.96075
7954,200.07806
7955,181.13014
7956,107.29542
7957,88.09706
7958,362.15567
7959,95.74164
7960,513.3837
7961,127.49984
7962,327.37524
7963,117.362755
7964,65.026596
7965,157.32996
7966,239.75595
7967,232.68689
7968,257.1318
7969,307.39432
7970,163.59647
7971,281.4747
7972,144.79332
7973,135.76149
7974,167.81859
7975,560.16656
7976,119.13805
7977,77.331184
7978,249.81976
7979,99.27157
7980,270.83176
7981,174.8469
7982,148.65648
7983,245.86885
7984,255.07727
7985,297.90237
7986,110.75474
7987,159.97061
7988,354.83502
7989,178.16695
7990,110.25918
7991,399.48843
7992,127.08667
7993,57.819374
7994,348.44797
7995,288.46503
7996,81.98766
7997,56.856937
7998,191.94685
7999,239.22716
8000,179.5484
